idcontrato;idAdjudicatario
BRANDY MACIEIRA (OU ;134.79
10477687;511021607
10478352;504293753
10478446;515420409
10478466;509499449
10478486;508292107
10478520;507448979
10478567;RGPD
10478582;RGPD
10478640;509940528
10478731;RGPD
10478741;507925173
10478755;506448967
10478847;RGPD
10478851;502629428
10478958;RGPD
10478959;510255817
10479079;510583440
10479148;RGPD
10479226;503387398
10479353;RGPD
10479495;508496870
10479645;516490753
10479713;505005468
10479773;505005468
10479844;505005468
10479909;500247480
10479926;507583698
10479928;RGPD
10480045;515737798
10480049;504467026
10480084;RGPD
10480141;RGPD
10480157;505675498
10480164;509436722
10480169;505495414
10480219;503481939
10480224;504243926
10480265;500125546
10480317;RGPD
10480322;514121874
10480348;500199906
10480430;500153370
10480432;RGPD
10480438;515487996
10480464;506176142
10480504;501843426
10480538;503932680
10480585;516677586
10480643;510138535
10480670;502124083
10480730;503867250
10480831;504494562
10480861;511214073
10480864;503932680
10480897;503435120
10480907;501904921
10480936;501989978
10480966;504615947
10480975;RGPD
10481032;RGPD
10481033;502996323
10481098;502996323
10481159;513893970
10481173;502996323
10481229;RGPD
10481244;510803679
10481275;506930971
10481309;RGPD
10481430;RGPD
10481448;RGPD
10481501;RGPD
10481547;RGPD
10481566;RGPD
10481581;500684740
10481648;RGPD
10481700;RGPD
10481704;510396429
10481746;513252088
10481767;513866760
10481787;RGPD
10481805;503593427
10481868;506682048
10481878;502820780
10482169;509395139
10482189;501847049
10482269;RGPD
10482337;516936956
10482349;RGPD
10482412;502387890
10482418;500861897
10482438;507045491
10482457;508622263
10482524;502764406
10482550;RGPD
10482574;515441163
10482581;507000145
10482588;500297177
10482655;RGPD
10482678;RGPD
10482699;RGPD
10483676;RGPD
10483697;RGPD
10483769;RGPD
10483789;RGPD
10483795;500697370
10483855;RGPD
10483907;506822044
10483949;RGPD
10484004;503841340
10484016;510169627
10484129;503197840
10484132;RGPD
10484190;RGPD
10484210;507413440
10484240;502856025
10484245;510179851
10484252;510366228
10484272;507785606
10484303;RGPD
10484324;515894494
10484421;RGPD
10484444;500233810
10484451;RGPD
10484532;507045491
10484577;513279288
10484641;514017139
10484669;RGPD
10484698;505654156
10484788;502860448
10484833;RGPD
10484841;502266791
10484848;517893029
10484872;507828984
10484895;RGPD
10484913;RGPD
10484992;508306000
10485065;510939503
10485076;RGPD
10485124;RGPD
10485366;501390324
10485510;RGPD
10485542;506991199
10485733;RGPD
10485999;504673920
10486030;503183997
10486048;RGPD
10486137;502852577
10486176;513148418
10486242;RGPD
10486276;508786398
10486304;RGPD
10486335;RGPD
10486388;504378007
10486442;RGPD
10486455;500145415
10486560;500626413
10486594;510471021
10486652;RGPD
10486751;507485149
10486758;500230757
10486819;506034453
10486861;501169580
10486952;514666617
10486990;506985261
10487158;500063524
10487164;517058219
10487302;980218764
10487327;509064892
10487469;RGPD
10487552;503005223
10487708;507847660
10487727;RGPD
10487775;510396429
10487862;980638305
10487879;RGPD
10487973;508650984
10487984;503934640
10488012;502293748
10488016;500230366
10488071;514051280
10488135;503325872
10488159;RGPD
10488194;503183997
10488251;RGPD
10488298;502620579
10488343;503426962
10488379;503192600
10488427;500240000
DETERGENTE FAIRY ULTR;1624.31
10488575;506682048
10488703;502942240
10488738;RGPD
10488754;507159683
10488769;513077332
10488868;510229050
10488875;502248017
10489089;507181468
10489218;516049526
10489260;507410823
10489268;510401040
nan;9402.63
10490173;504089358
10490198;510229050
10490202;503604704
10490688;503504564
10490736;508622263
10490775;502801204
10490780;500139962
10490822;502041285
10490969;503103551
10491060;508622263
10491131;500189412
10491133;507045491
10491170;504362674
10491183;503069442
10492149;504085840
10492534;505711893
10492659;RGPD
10493360;502544180
10493380;504923463
10493443;502604751
10493452;502248793
10493462;502317892
10493560;507415132
10493596;516064398
10493617;503640549
10493621;RGPD
10493631;500136939
10493669;505005468
10493694;501777407
10493699;508592909
10493718;RGPD
10493735;500292540
10493803;505001748
10493831;502672749
10493853;RGPD
10493947;RGPD
10493954;RGPD
10493991;500970602
10494003;507753992
10494007;RGPD
10494037;508170710
10494045;500060169
10494059;505792362
10494084;510728189
10494127;500682127
10494168;ESB82612599
10494175;501506543
10494215;513682473
10494218;509736289
10494337;RGPD
10494383;508622263
10494446;504870475
10494568;503504564
nan;2880
nan;12268.32
10494660;503016284
10494670;500042772
10494679;508409152
10494746;504441256
10494751;500280436
10494753;509033237
10494797;508907365
10494819;503921602
10494941;501461396
10494997;503552461
10495086;501555315
10495145;501895558
10495151;503281115
10495186;503103551
10495228;509174558
10495284;506034453
10495305;505203588
10495365;500162166
10495400;500233810
10495498;513276980
10495515;500266344
10495518;502248793
10495565;502041285
10495612;509729096
10495787;500199906
10495843;514557427
10495846;502930942
10495904;517522152
10495975;507925173
10496054;RGPD
10496135;506112233
10496227;500247480
10496243;507245261
10496270;502512709
10496435;504308289
10496485;503347345
nan;9750
10496628;511086032
10496671;507625110
10496681;500144435
10496696;510137121
10496700;500697370
10496770;RGPD
10496823;502120070
10496842;500348898
10496845;506345793
10496881;501248587
10496895;505044897
10497096;513126546
10497217;507806689
10497246;510803679
10497251;500940231
10497265;500626413
10497291;500940231
10497325;980609089
10497339;502996323
10497348;508183189
10497384;RGPD
10497452;501063650
10497477;RGPD
10497483;513770267
10497495;500063524
10497518;505744694
10497533;507445937
10497583;516571451
10497589;980655684
10497606;503411302
10497617;B46193827
10497638;502612231
10497669;501197052
10497687;503640719
10497708;500138559
10497748;514239743
10497783;505792362
10497794;980201667
10497814;RGPD
10497826;513642749
10497830;516229346
10497845;503552461
10497871;RGPD
10497880;513381910
10497886;504293753
10497911;508771323
10497938;500492867
10497965;510982999
10497980;509717853
10498002;510747590
10498043;504539604
10498054;513191976
10498072;510476643
10498074;502187956
10498142;503535826
10498156;500357129
10498198;501166505
10498212;507528506
10498213;RGPD
10498250;502942240
10498299;515384810
10498391;502336978
10498397;503932680
10498450;513436545
10498520;515384810
10498559;502177420
10498597;515714232
10498773;513718737
10498824;B65159394
10498919;510789790
10498927;513514872
10498933;500297177
10498946;RGPD
10498948;508371775
10498972;502604751
10499020;RGPD
10499084;508831989
10499112;515384810
10499130;501169580
10499155;513718737
10499159;513714405
10499171;502414910
10499172;505563746
10499207;503183997
10499212;506985261
10499262;505792362
10499311;W0371455G
10499328;500872902
10499332;513718737
10499378;513808345
10499381;RGPD
10499435;513718737
10499481;504038052
10499580;RGPD
10499613;RGPD
10499726;RGPD
10499792;509299652
10499801;502027258
10499818;RGPD
10499820;RGPD
10499836;501075666
10499839;504368362
10500062;502572531
10500148;502751070
10500173;512060924
10500194;507052609
10500227;506819698
10500289;504219820
10500307;501924116
10500351;509364632
10500382;504539604
10500465;502167610
10500516;506048667
10500525;501520791
10500538;RGPD
10500562;500384045
10500588;501748318
10500596;515168572
10500701;501507930
10500727;501075666
10500728;515915335
10500752;514589124
10500779;503868531
10501256;500293023
10501275;501169580
10501283;500063524
10501294;507045491
10501462;500432600
10501502;506506576
10501503;503789372
10501504;501348140
10501514;506019608
10501541;RGPD
10501553;506019608
10501579;506782328
10501605;501506543
10501622;501643109
10501631;504304720
10501644;503954233
10501679;502877472
10501704;500162166
10501715;RGPD
10501729;RGPD
10501775;500650870
10501776;502996323
10501782;513542434
10501790;RGPD
10501793;RGPD
10501802;500191360
10501844;A61729042
10501902;507011724
10501939;500233810
10501955;517895374
10501989;500348898
10501990;508107997
10502031;500058806
10502041;501489126
10502068;510229050
10502080;500686599
10502082;501525882
10502200;502801204
10502220;502111216
10502230;516677586
10502278;504663232
10502320;507803043
10502333;505134195
10502334;510113923
10502393;500293023
10502394;RGPD
10502396;500017387
10502447;504820915
10502457;RGPD
10502513;516970208
10502537;RGPD
10502544;513514872
10502555;508831989
10502590;501506543
10502598;505355574
10502603;500697370
10502606;504615947
10502633;510982999
e Economato. Apoio na Piscinas Municipais nomeadamente na parte da Bilheteira;9485
10502748;513557806
10502878;509359604
10502935;504290592
10502946;508854466
10503000;501169580
10503016;510634230
10503057;509502296
10503124;RGPD
10503142;507981227
10503156;502141999
10503176;502266791
10503215;501231340
10503220;508245800
10503299;507304721
10503369;500162166
10503375;502604751
10503460;503933813
10503489;500802726
10503526;506682048
10503644;505855399
10503667;501736352
10503699;510694934
10503795;RGPD
10503799;RGPD
10503833;508236886
10503883;506682048
10503887;508368944
10503931;504665901
10503987;514154772
10504057;RGPD
10504086;507240561
10504116;500191360
10504126;RGPD
10504134;500139962
10504141;500136939
10504154;RGPD
10504205;508107997
10504247;RGPD
10504281;513039988
10504306;500492867
10504309;510784399
10504334;502801204
10504354;504308289
10504421;RGPD
10504512;505134195
10504538;RGPD
10504563;502820780
10504588;500697370
10504615;509106307
10504679;RGPD
10504720;502877472
10504733;504112686
10504784;500130248
10504796;501169580
10504810;980622212
10504834;500276994
10504858;RGPD
10504860;RGPD
10504877;505765667
10504879;500149771
10504911;513246002
10504918;500583650
10504922;513246002
10504935;502248793
10504946;RGPD
10504994;508907365
10505009;505292386
10505027;500384045
10505084;505792362
10505097;501476180
10505115;503934640
10505207;506169170
10505252;510279201
10505276;502479418
10505277;503349240
10505304;508084261
10505327;510584993
10505367;500153370
10505434;506096610
10505547;513277633
10505592;980730554
10505594;RGPD
10505628;RGPD
10505629;507321731
10505647;513865586
10505787;510345271
10505869;504272179
10505899;504223933
10505980;502691140
10506052;502310090
10506053;505495414
10506135;510345271
10506266;500901694
10506467;507007921
10506969;508256593
10507068;503019461
10507141;502111216
10507155;506985261
10507199;500063524
10507234;RGPD
10507241;514438142
10507309;501384456
10507384;510250572
10507439;514887621
10507479;505807343
10507595;503504564
10507688;501075666
10507702;502693622
10507723;505261898
10507888;500271518
10507978;500271518
10507986;512031584
10508008;504282921
10508076;B82612599
10508186;503210560
10508195;508928028
10508272;501838473
10508294;500165548
10508348;RGPD
10508351;RGPD
10508374;505042037
10508411;RGPD
10508432;500297177
10508446;504039539
10508539;500101965
10508675;500646791
10508764;502454415
10508856;504988964
10508869;507045491
10508915;510554199
10508925;507297547
10509054;504914685
10509111;501967290
10509148;504180746
10509166;507471326
10509208;511012071
10509314;502611057
10509323;501506543
10509326;506176142
10509359;501733990
10509381;501075666
10509426;RGPD
10509438;510604498
10509443;980609089
10509524;516548280
10509556;504575481
10509570;503504564
10509602;509014208
10509618;506708616
10509680;508309450
10509686;504100327
10509760;501957855
10509871;501643109
10509911;503070220
10510001;500048193
10510083;504300156
10510084;502198168
10510137;507756002
10510233;500583650
10510281;508107997
10510295;500276994
10510301;508771323
10510320;510571808
10510331;980474710
10510335;502248793
10510351;500130248
10510373;509211216
10510387;501904921
10510398;500043256
10510429;501393005
10510450;507625110
10510461;503536717
10510470;510992200
10510512;500043256
10510519;508107997
10510538;980638305
10510564;507045491
10510586;513057641
10510619;516677586
10510639;500833982
10510647;500650870
10510749;505044897
10510773;503612600
10510862;RGPD
10510905;502248793
10510938;501555935
10510940;504539604
10510965;501369295
nan;250
10510979;504970690
10511003;506363546
10511016;500492867
10511037;504615947
10511109;RGPD
10511127;502942959
10511135;507011724
10511181;516548280
10511211;500254990
10511232;503027790
10511248;501524177
10511252;504539604
10511342;501799729
10511553;514047844
10511565;509762301
10511576;RGPD
10511625;514047844
10511708;500063524
10511709;510520251
10511742;RGPD
10511749;501895558
10511761;506781798
10511764;500675252
10511873;500144435
10511880;516712730
10511881;RGPD
10511887;509497160
10511921;500697370
10511974;RGPD
10512087;501351167
10512122;514818484
10512144;501169580
10512192;500293023
10512283;501251685
10512289;509230598
10512300;517223147
10512322;506710025
10512337;516677586
10512397;500970602
10512436;502877472
10512518;504594214
10512528;502266791
10512597;504990926
10512606;509107680
10512645;500162085
10512650;512014256
10512740;514538953
10512778;505514010
10512799;500246530
10512821;508194644
10512948;500348898
10512962;RGPD
10513035;500960046
10513154;RGPD
10513222;510542042
10513231;RGPD
10513473;513847588
10513511;507045491
10513611;505355108
10513616;508569974
10513633;980774225
10513637;517143550
10513675;500940231
10513685;503657891
10513702;507556690
10513708;RGPD
10513779;508306000
10513881;RGPD
10514500;507364457
10514537;509848141
10514546;503047201
10514568;503347345
10514636;502614625
10514645;507570910
10514651;RGPD
10514681;504293753
10514689;RGPD
10514738;503070220
10514778;502503661
10514813;509504345
10514827;513012141
10514833;501508350
10514937;B27753383
10514964;501232818
10514966;505042037
10514993;501476180
10515010;502654015
10515051;RGPD
10515057;507910826
10515094;RGPD
10515202;502443880
10515214;500294445
10515264;510122639
10515322;513913157
10515395;501299947
10515401;RGPD
10515419;510463738
10515425;507888227
10515475;503019461
10515529;515753386
10515581;501667288
10515594;503183997
10515599;504829645
10515605;RGPD
10515621;503454109
10515634;501236104
10515656;513090720
10515670;500697370
10515672;503314471
10515682;RGPD
10515698;503239470
10515706;513038876
10515723;RGPD
10515727;711947112
10515740;513298371
10515760;RGPD
10515823;502916974
10515827;505654156
10515828;500873631
10515837;503387398
10515852;500017387
10515855;504293753
10515908;502338547
10515909;RGPD
10515937;RGPD
10515944;509244475
10516061;503313262
10516116;503183997
